paper_id,year,source,likert,ranking,categories,span,best_worst_scaling,direct_assessment,post_editing
2022.naacl-main.320,2022,full_text,0,0,1,0,0,0,0
2021.law-1.18,2021,full_text,0,0,0,0,0,0,0
2021.findings-acl.165,2021,full_text,0,0,0,0,0,0,0
2021.tacl-1.53,2021,full_text,0,0,1,0,0,0,0
2022.bea-1.19,2022,full_text,1,0,0,0,0,0,0
L18-1357,2018,full_text,0,1,0,0,0,0,0
W13-4039,2013,full_text,1,0,0,0,0,0,0
2025.acl-long.315,2025,full_text,0,1,0,0,0,0,0
2023.acl-long.425,2023,full_text,0,0,1,0,0,0,0
C94-2136,1994,full_text,0,0,0,0,0,0,1
2023.emnlp-main.1024,2023,full_text,0,0,0,0,0,0,0
W14-0130,2014,full_text,0,0,0,0,0,0,0
W17-5518,2017,full_text,0,0,0,0,0,0,0
2024.acl-long.260,2024,full_text,0,0,0,0,0,0,0
2020.scil-1.31,2020,full_text,0,0,0,0,0,0,0
2025.emnlp-main.820,2025,full_text,0,1,1,0,0,0,0
2021.findings-acl.296,2021,full_text,0,0,1,0,0,0,0
W19-3302,2019,full_text,0,0,1,0,0,0,0
2022.aacl-main.75,2022,full_text,0,0,0,0,0,0,0
S19-1019,2019,full_text,0,0,0,0,0,0,0
W11-1607,2011,full_text,1,0,0,0,0,0,1
2002.tc-1.9,2002,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1085,2025,full_text,0,1,0,0,0,0,0
2024.emnlp-main.320,2024,full_text,1,0,0,0,0,0,0
K16-1018,2016,full_text,0,0,0,0,0,0,0
C18-1093,2018,full_text,0,0,1,0,0,0,0
2024.emnlp-main.137,2024,full_text,0,0,1,0,0,0,0
2020.acl-main.365,2020,full_text,1,0,0,0,0,0,0
W11-0803,2011,full_text,0,1,0,0,0,0,0
2020.emnlp-main.247,2020,full_text,0,0,0,0,0,0,0
2025.acl-long.423,2025,full_text,1,0,0,0,0,0,0
P19-1510,2019,full_text,0,0,1,0,0,0,0
2023.emnlp-main.832,2023,full_text,1,0,0,0,0,0,0
N13-1030,2013,full_text,0,0,1,0,0,0,0
2023.acl-long.758,2023,full_text,0,0,0,0,0,0,0
P05-2014,2005,full_text,0,0,0,0,0,0,0
P13-2003,2013,full_text,0,0,0,0,0,0,0
2025.naacl-long.445,2025,full_text,0,0,0,0,0,0,0
2022.naacl-industry.28,2022,full_text,1,1,1,0,0,0,0
2021.ranlp-1.59,2021,full_text,0,0,0,0,0,0,0
2024.naacl-long.18,2024,full_text,0,0,0,0,0,0,0
2020.nlpcss-1.17,2020,full_text,0,0,0,0,0,0,0
2020.emnlp-main.612,2020,full_text,0,0,0,0,0,0,0
N16-1123,2016,full_text,1,0,0,0,0,0,0
2024.eacl-long.97,2024,full_text,0,0,0,0,0,0,0
R11-1071,2011,full_text,0,0,1,0,0,0,0
N19-3016,2019,full_text,0,0,0,0,0,0,0
D18-1177,2018,full_text,0,0,0,0,0,0,0
2025.acl-long.1185,2025,full_text,0,0,0,0,0,0,0
W17-6530,2017,full_text,0,0,0,0,0,0,0
K19-1010,2019,full_text,0,0,0,0,0,0,0
W15-4910,2015,full_text,1,0,0,0,0,0,1
2021.emnlp-main.38,2021,full_text,0,0,0,1,0,0,0
2023.acl-long.379,2023,full_text,0,1,0,0,0,0,0
W17-7511,2017,full_text,0,0,0,0,0,0,0
2020.bionlp-1.15,2020,full_text,0,0,0,0,0,0,0
2024.emnlp-main.516,2024,full_text,0,1,0,0,0,0,0
2021.wassa-1.20,2021,full_text,0,0,0,0,0,0,0
C18-1045,2018,full_text,0,0,0,0,0,0,1
2022.emnlp-industry.10,2022,full_text,1,1,0,0,0,0,1
W07-1522,2007,full_text,0,0,0,0,0,0,0
2025.emnlp-main.133,2025,full_text,0,1,0,0,0,0,0
W16-5701,2016,full_text,0,0,0,0,0,0,0
D16-1037,2016,full_text,0,0,1,0,0,0,0
W14-6601,2014,full_text,0,0,0,0,0,0,0
2021.ranlp-1.91,2021,full_text,1,0,0,0,0,0,0
2025.acl-long.1102,2025,full_text,0,0,0,0,0,0,0
K19-1017,2019,full_text,0,0,0,0,0,0,0
W01-0905,2001,full_text,0,1,0,0,0,0,0
W15-3603,2015,full_text,0,0,0,0,0,0,0
C16-2007,2016,full_text,0,0,0,0,0,0,1
2025.emnlp-main.256,2025,full_text,0,0,0,0,0,0,0
2023.emnlp-main.367,2023,full_text,0,0,0,0,0,0,0
2024.acl-long.279,2024,full_text,0,0,1,0,0,0,0
2020.findings-emnlp.245,2020,full_text,0,0,0,0,0,0,0
P17-1067,2017,full_text,0,0,1,0,0,0,0
W16-2815,2016,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1353,2025,full_text,0,0,0,0,0,0,0
2020.acl-main.644,2020,full_text,0,0,0,0,0,0,0
W06-1611,2006,full_text,0,0,1,0,0,0,0
2020.emnlp-main.452,2020,full_text,0,0,0,0,0,0,0
N19-1111,2019,full_text,0,0,0,0,0,0,0
L16-1062,2016,full_text,0,0,0,0,0,0,0
2024.naacl-long.243,2024,full_text,0,0,1,0,0,0,0
2021.eacl-main.277,2021,full_text,0,0,0,0,0,0,0
2021.law-1.7,2021,full_text,0,0,1,0,0,0,0
W16-0713,2016,full_text,0,0,0,0,0,0,1
P16-1042,2016,full_text,0,0,0,0,0,0,0
2020.eamt-1.4,2020,full_text,0,0,0,0,0,0,1
2025.ijcnlp-long.116,2025,full_text,1,0,1,0,0,0,0
2020.semeval-1.66,2020,full_text,0,0,0,0,0,0,0
Y18-1015,2018,full_text,0,0,1,0,0,0,0
K16-1016,2016,full_text,0,0,0,0,0,0,0
C10-1085,2010,full_text,0,0,0,0,0,0,0
2021.tacl-1.21,2021,full_text,0,0,0,0,0,0,0
K19-1008,2019,full_text,0,1,0,0,0,0,0
2025.acl-long.546,2025,full_text,0,0,0,0,0,0,0
A00-2041,2000,full_text,0,0,0,0,0,0,0
2025.acl-long.384,2025,full_text,0,1,1,0,0,0,0
W16-1002,2016,full_text,0,0,0,0,0,0,0
2020.acl-main.222,2020,full_text,0,0,0,0,0,0,0
J10-1004,2010,full_text,0,0,0,0,0,0,0
2023.emnlp-main.941,2023,full_text,1,0,0,0,0,0,0
2021.naacl-main.291,2021,full_text,0,0,0,0,0,0,0
2022.acl-long.419,2022,full_text,0,0,0,0,0,0,0
2025.acl-long.361,2025,full_text,0,0,1,0,0,0,0
N15-1112,2015,full_text,0,1,0,0,0,0,0
P05-2026,2005,full_text,0,0,0,0,0,0,0
2025.naacl-long.521,2025,full_text,1,0,0,0,0,0,0
2024.naacl-long.285,2024,full_text,0,0,1,0,0,0,0
2024.emnlp-main.734,2024,full_text,0,0,0,0,0,0,0
J17-1004,2017,full_text,0,1,1,0,0,0,0
2023.inlg-main.3,2023,full_text,0,0,0,0,0,0,0
E17-1119,2017,full_text,0,0,0,0,0,0,0
2024.naacl-long.320,2024,full_text,0,0,0,0,0,0,0
D18-1184,2018,full_text,0,0,0,0,0,0,0
P06-2063,2006,full_text,0,0,0,0,0,0,0
D11-1067,2011,full_text,0,0,1,0,0,0,0
W19-5946,2019,full_text,0,0,0,0,0,0,0
2024.emnlp-main.741,2024,full_text,0,0,0,0,0,0,0
2025.emnlp-main.106,2025,full_text,1,1,0,0,0,0,0
2024.eacl-long.49,2024,full_text,0,0,0,0,0,0,0
Y14-1018,2014,full_text,0,0,0,0,0,0,0
2025.emnlp-main.469,2025,full_text,1,0,1,0,0,0,0
W17-7517,2017,full_text,1,0,0,0,0,0,0
2022.emnlp-main.372,2022,full_text,0,0,0,0,0,0,0
W16-3203,2016,full_text,0,1,0,0,0,0,0
W14-2906,2014,full_text,0,0,0,0,0,0,0
2021.dash-1.11,2021,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1371,2025,full_text,0,0,0,0,0,0,0
D15-1100,2015,full_text,0,1,0,0,0,0,0
2025.acl-long.1330,2025,full_text,0,0,0,0,0,0,0
2024.acl-long.328,2024,full_text,1,1,0,0,0,0,0
2022.findings-acl.17,2022,full_text,0,0,0,0,0,0,0
2023.emnlp-main.481,2023,full_text,0,0,0,0,0,0,0
2018.jeptalnrecital-court.1,2018,full_text,0,0,0,0,0,0,0
E17-1086,2017,full_text,0,0,0,0,0,0,0
2020.emnlp-main.454,2020,full_text,0,0,0,0,0,0,0
2022.acl-long.2,2022,full_text,1,0,0,0,0,0,0
2022.emnlp-main.626,2022,full_text,0,0,0,0,0,0,0
W19-3509,2019,full_text,0,0,0,0,0,0,0
2024.acl-long.46,2024,full_text,0,0,0,0,0,0,0
2021.semeval-1.6,2021,full_text,0,0,0,1,0,0,0
W19-2206,2019,full_text,0,0,0,0,0,0,0
2020.lrec-1.289,2020,full_text,0,0,0,0,0,0,0
2020.emnlp-main.430,2020,full_text,0,0,0,0,0,0,0
W08-2006,2008,full_text,0,0,0,0,0,0,0
2020.bionlp-1.2,2020,full_text,0,0,0,0,0,0,0
2025.emnlp-main.831,2025,full_text,1,1,1,0,0,0,0
2021.naacl-main.324,2021,full_text,0,0,0,0,0,0,0
2024.naacl-long.433,2024,full_text,0,1,0,0,0,0,0
2022.computel-1.5,2022,full_text,0,0,0,0,0,0,0
D17-1315,2017,full_text,0,0,0,0,0,0,0
W19-6301,2019,full_text,0,0,0,0,0,0,0
2020.inlg-1.31,2020,full_text,0,0,0,0,0,0,0
W18-5203,2018,full_text,0,0,0,0,0,0,0
2020.acl-demos.39,2020,full_text,0,1,0,0,0,0,0
W06-3407,2006,full_text,0,0,0,0,0,0,0
2024.emnlp-main.1198,2024,full_text,0,0,0,0,0,0,0
P06-2064,2006,full_text,0,0,0,0,0,0,0
Q17-1022,2017,full_text,0,0,1,0,0,0,0
2025.emnlp-main.1472,2025,full_text,0,1,0,0,0,0,0
P94-1050,1994,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1580,2025,full_text,0,0,0,0,0,0,0
J94-4005,1994,full_text,0,1,0,0,0,0,0
2024.emnlp-main.522,2024,full_text,0,1,1,0,0,0,0
2021.emnlp-main.789,2021,full_text,1,0,1,0,0,0,0
2024.emnlp-main.848,2024,full_text,0,0,0,0,0,0,0
2023.emnlp-main.719,2023,full_text,0,0,0,0,0,0,0
2023.emnlp-main.1008,2023,full_text,0,0,0,0,0,0,0
2021.acl-long.302,2021,full_text,0,0,1,0,0,0,0
2025.emnlp-main.1192,2025,full_text,0,0,0,0,0,0,0
2020.paclic-1.5,2020,full_text,0,0,0,0,0,0,0
2023.acl-long.371,2023,full_text,0,0,0,1,0,0,0
W19-1918,2019,full_text,0,0,1,0,0,0,0
2021.findings-acl.51,2021,full_text,0,0,0,0,0,0,0
2024.eacl-long.10,2024,full_text,1,0,0,0,0,0,0
P11-2007,2011,full_text,0,0,0,0,0,0,0
2023.acl-long.780,2023,full_text,0,0,0,0,0,0,0
2020.lrec-1.346,2020,full_text,0,0,1,0,0,0,0
2021.wanlp-1.18,2021,full_text,0,0,1,0,1,0,0
W19-2904,2019,full_text,0,0,0,0,0,0,0
2021.acl-long.550,2021,full_text,1,0,1,0,0,0,0
W05-1201,2005,full_text,0,1,0,0,0,0,0
2025.emnlp-main.526,2025,full_text,0,0,0,0,0,0,0
2024.emnlp-main.873,2024,full_text,0,0,1,1,0,0,0
2020.trac-1.22,2020,full_text,0,0,0,0,0,0,0
2020.emnlp-main.412,2020,full_text,0,0,0,0,0,0,0
2020.coling-main.573,2020,full_text,0,1,0,0,0,0,0
2024.emnlp-main.329,2024,full_text,1,0,0,0,0,0,0
W19-5112,2019,full_text,0,0,0,0,0,0,0
2004.tc-1.3,2004,full_text,0,0,0,0,0,0,1
2024.emnlp-main.996,2024,full_text,0,0,0,0,0,0,0
P19-1045,2019,full_text,0,0,0,0,0,0,0
P19-1535,2019,full_text,0,0,0,0,0,0,0
P17-1144,2017,full_text,1,0,1,0,0,0,0
P04-1087,2004,full_text,0,0,0,0,0,0,0
2021.acl-short.74,2021,full_text,0,1,0,0,0,0,0
2021.naacl-main.173,2021,full_text,0,0,0,0,0,0,0
2020.lrec-1.705,2020,full_text,0,1,1,0,1,0,0
2025.acl-long.657,2025,full_text,0,0,0,0,0,0,0
W06-2404,2006,full_text,0,0,0,0,0,0,0
D09-1067,2009,full_text,0,0,0,0,0,0,0
D09-1031,2009,full_text,0,0,0,0,0,0,0
W19-8625,2019,full_text,0,0,0,0,0,0,0
L18-1291,2018,full_text,0,0,0,0,0,0,0
N15-2007,2015,full_text,0,0,0,0,0,0,0
W15-5903,2015,full_text,0,0,1,0,0,0,0
W11-0702,2011,full_text,1,0,0,0,0,0,0
2025.emnlp-main.1144,2025,full_text,0,0,0,0,0,0,0
2022.acl-demo.6,2022,full_text,1,0,0,0,0,0,0
2023.emnlp-main.799,2023,full_text,0,0,0,0,0,0,0
W06-0106,2006,full_text,0,0,0,0,0,0,0
W14-3902,2014,full_text,0,0,0,0,0,0,0
2012.freeopmt-1.3,2012,full_text,0,0,0,0,0,0,1
2022.emnlp-main.134,2022,full_text,0,0,0,0,0,0,0
W15-0509,2015,full_text,0,0,0,0,0,0,0
2024.naacl-long.282,2024,full_text,0,0,0,0,0,0,0
2025.emnlp-main.544,2025,full_text,0,0,0,0,0,0,0
2021.latechclfl-1.12,2021,full_text,0,0,0,0,0,0,0
N19-1163,2019,full_text,0,0,0,0,0,0,0
2021.wnut-1.17,2021,full_text,0,0,1,0,0,0,0
C10-3015,2010,full_text,0,1,0,0,0,0,0
2022.naacl-main.192,2022,full_text,0,0,0,0,0,0,0
2024.acl-long.329,2024,full_text,0,0,0,0,0,0,0
2020.lrec-1.25,2020,full_text,0,0,0,0,0,0,0
L16-1223,2016,full_text,0,0,1,0,0,0,0
2024.tacl-1.14,2024,full_text,0,0,0,0,0,0,0
W03-0203,2003,full_text,0,0,0,0,0,0,1
2025.emnlp-main.1052,2025,full_text,0,0,0,1,0,0,1
U15-1006,2015,full_text,0,0,0,0,0,0,0
P06-4007,2006,full_text,0,0,0,0,0,0,0
2021.naacl-main.48,2021,full_text,0,0,0,0,0,0,0
2021.emnlp-main.574,2021,full_text,1,0,0,0,0,0,0
2021.tacl-1.79,2021,full_text,0,0,1,0,0,0,0
2023.acl-long.176,2023,full_text,1,0,0,0,0,0,0
D16-1060,2016,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1012,2025,full_text,0,0,1,0,0,0,0
2021.acl-long.434,2021,full_text,0,0,0,0,0,0,0
E17-2037,2017,full_text,1,1,0,1,0,0,0
P13-1040,2013,full_text,0,0,0,0,0,0,0
2025.acl-long.1509,2025,full_text,1,0,1,0,0,0,0
R09-2011,2009,full_text,0,0,0,0,0,0,0
S18-1146,2018,full_text,0,0,0,0,0,0,0
N16-1162,2016,full_text,1,0,0,0,0,0,0
W19-6124,2019,full_text,0,0,0,0,0,0,0
P06-2033,2006,full_text,1,1,0,0,0,0,0
2025.ijcnlp-long.94,2025,full_text,0,0,0,0,0,0,0
W99-0201,1999,full_text,1,0,0,0,0,0,0
2025.acl-long.998,2025,full_text,1,0,1,0,0,0,0
W07-1015,2007,full_text,0,0,0,0,0,0,0
2024.acl-short.73,2024,full_text,0,0,0,0,0,0,0
2022.naacl-main.377,2022,full_text,1,0,0,0,0,0,0
Y15-1019,2015,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1068,2025,full_text,0,1,0,0,0,0,0
W09-3406,2009,full_text,0,0,0,0,0,0,0
R15-2003,2015,full_text,0,0,0,0,0,0,0
2021.naacl-main.200,2021,full_text,0,0,0,0,0,0,0
K15-1005,2015,full_text,0,0,0,0,0,0,0
2021.acl-long.417,2021,full_text,0,0,0,0,0,0,0
W09-2001,2009,full_text,0,0,0,0,0,0,0
K19-1065,2019,full_text,0,0,0,0,0,0,0
P18-1136,2018,full_text,0,0,0,0,0,0,0
D17-1292,2017,full_text,0,0,1,0,0,0,0
2021.emnlp-main.328,2021,full_text,0,0,0,0,0,0,0
S13-2022,2013,full_text,0,0,1,0,0,0,0
W11-0812,2011,full_text,0,0,0,0,0,0,0
2025.emnlp-main.316,2025,full_text,0,0,0,0,0,0,0
D13-1101,2013,full_text,0,0,0,0,0,0,0
2025.acl-long.1433,2025,full_text,0,0,0,0,0,0,0
2022.aacl-main.56,2022,full_text,0,0,0,0,0,0,0
2020.acl-main.219,2020,full_text,0,1,0,0,0,0,0
D10-1039,2010,full_text,0,0,0,0,0,0,0
2020.emnlp-main.513,2020,full_text,0,0,0,0,0,0,0
W12-2002,2012,full_text,0,0,0,0,0,0,0
P13-1096,2013,full_text,0,0,0,0,0,0,0
2022.woah-1.19,2022,full_text,0,0,0,0,0,0,0
2021.cl-3.18,2021,full_text,0,0,1,0,0,0,0
2025.acl-long.901,2025,full_text,0,0,0,0,0,0,0
2021.acl-long.129,2021,full_text,0,0,0,0,0,0,0
J04-3001,2004,full_text,0,0,0,0,0,0,0
2021.eacl-main.231,2021,full_text,0,0,1,0,0,0,1
2023.acl-long.260,2023,full_text,0,0,0,0,0,0,0
2023.acl-long.550,2023,full_text,0,0,0,0,0,0,0
2025.acl-long.680,2025,full_text,0,0,0,0,0,0,0
2021.emnlp-main.37,2021,full_text,1,0,0,0,0,0,0
W05-1614,2005,full_text,0,0,0,0,0,0,1
2024.inlg-main.14,2024,full_text,0,0,0,0,0,0,0
P92-1023,1992,full_text,0,0,0,0,0,0,0
2025.emnlp-main.403,2025,full_text,0,0,0,0,0,0,0
2024.naacl-short.2,2024,full_text,1,0,0,0,0,0,0
D19-1126,2019,full_text,0,0,0,0,0,0,0
D16-1237,2016,full_text,0,0,0,0,0,0,0
2021.findings-acl.23,2021,full_text,0,0,0,0,0,0,0
P19-1393,2019,full_text,0,0,0,0,0,0,0
2022.naacl-main.270,2022,full_text,0,0,0,0,0,0,1
R15-1056,2015,full_text,0,0,0,0,0,0,0
2025.naacl-long.346,2025,full_text,1,0,0,0,0,0,0
2020.vardial-1.2,2020,full_text,0,0,0,0,0,0,0
2023.emnlp-main.989,2023,full_text,0,0,0,0,0,0,0
D13-1018,2013,full_text,0,0,0,0,0,0,0
W10-0914,2010,full_text,0,0,0,0,0,0,0
C04-1048,2004,full_text,0,0,0,0,0,0,0
W15-4305,2015,full_text,0,0,1,0,0,0,0
2025.acl-long.1339,2025,full_text,0,1,0,0,0,0,0
2022.findings-acl.154,2022,full_text,0,0,0,0,0,0,0
2021.tacl-1.37,2021,full_text,0,1,0,0,0,0,0
W99-0402,1999,full_text,0,0,0,0,0,0,0
W16-0309,2016,full_text,1,0,1,0,0,0,0
2021.sigdial-1.2,2021,full_text,0,0,0,0,0,0,0
2023.emnlp-main.472,2023,full_text,0,0,0,0,0,0,0
2024.naacl-long.143,2024,full_text,0,0,0,0,0,0,0
2021.semeval-1.45,2021,full_text,0,0,0,0,0,0,0
2025.ijcnlp-srw.12,2025,full_text,0,0,1,0,0,0,0
W15-0105,2015,full_text,0,0,0,0,0,0,0
2022.naacl-srw.26,2022,full_text,0,0,0,0,0,0,0
2021.sigdial-1.44,2021,full_text,0,0,0,0,0,0,0
2022.acl-long.422,2022,full_text,0,0,0,0,0,0,0
C18-1060,2018,full_text,0,0,1,0,0,0,0
J86-1012,1986,full_text,0,0,0,0,0,0,1
2020.aacl-demo.3,2020,full_text,0,0,0,0,0,0,0
C12-1073,2012,full_text,0,0,0,0,0,0,0
U03-1011,2003,full_text,0,0,0,0,0,0,0
2025.emnlp-main.281,2025,full_text,0,1,0,0,0,0,0
P17-1061,2017,full_text,1,0,0,0,0,0,0
2020.louhi-1.1,2020,full_text,0,0,1,0,0,0,0
2021.naacl-main.134,2021,full_text,0,0,0,0,0,0,0
2025.emnlp-main.296,2025,full_text,0,0,0,0,0,0,0
W11-0705,2011,full_text,0,0,1,0,0,0,0
D17-1295,2017,full_text,0,0,0,0,0,0,0
J19-1002,2019,full_text,0,0,0,0,0,0,0
W18-3718,2018,full_text,1,0,0,0,0,0,0
2021.naacl-main.99,2021,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1449,2025,full_text,1,0,0,0,0,0,0
2024.naacl-long.11,2024,full_text,0,1,0,0,0,0,0
W08-0603,2008,full_text,0,0,0,0,0,0,0
J87-3014,1987,full_text,0,0,0,0,0,0,1
2025.acl-long.611,2025,full_text,1,1,0,0,0,0,0
D18-1271,2018,full_text,0,0,0,0,0,0,0
C12-1024,2012,full_text,0,0,0,0,0,0,0
2025.emnlp-main.333,2025,full_text,0,0,0,0,0,0,0
L16-1577,2016,full_text,0,0,0,0,0,0,1
N19-1089,2019,full_text,0,0,0,0,0,0,0
2024.naacl-long.4,2024,full_text,0,0,0,0,0,0,0
Y15-1007,2015,full_text,1,0,0,0,0,0,0
U04-1022,2004,full_text,0,0,0,0,0,0,0
W16-4109,2016,full_text,0,0,0,0,0,0,0
2025.naacl-long.35,2025,full_text,0,0,0,0,0,0,0
2020.latechclfl-1.10,2020,full_text,0,0,0,1,0,0,0
W19-2001,2019,full_text,0,0,0,0,0,0,0
2022.cl-4.17,2022,full_text,1,0,0,0,0,0,0
2022.emnlp-main.86,2022,full_text,0,0,0,0,0,0,0
2025.emnlp-main.81,2025,full_text,0,0,0,0,0,0,0
D18-1360,2018,full_text,0,0,1,0,0,0,0
2021.eacl-main.312,2021,full_text,0,0,0,0,0,0,0
R13-1074,2013,full_text,0,0,0,0,0,0,0
2025.naacl-long.351,2025,full_text,0,0,0,0,0,0,0
R19-2010,2019,full_text,0,0,0,0,0,0,1
P85-1009,1985,full_text,0,0,0,0,0,0,0
Y14-1010,2014,full_text,0,0,0,0,0,0,0
W12-5106,2012,full_text,0,0,0,0,0,0,0
2021.dravidianlangtech-1.2,2021,full_text,0,0,0,1,0,0,0
Y13-1040,2013,full_text,1,0,0,0,0,0,0
2025.acl-long.75,2025,full_text,0,0,0,0,0,0,0
2024.emnlp-main.304,2024,full_text,0,1,0,0,0,0,0
D16-1092,2016,full_text,0,0,0,0,0,0,0
2023.emnlp-main.740,2023,full_text,0,0,1,0,0,0,0
N15-1070,2015,full_text,0,0,1,0,0,0,0
2024.acl-long.863,2024,full_text,0,0,0,0,0,0,0
2021.findings-acl.348,2021,full_text,0,0,0,0,0,0,0
L18-1241,2018,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1129,2025,full_text,0,0,1,0,0,0,0
2025.emnlp-main.1044,2025,full_text,0,0,0,0,0,0,0
K15-1027,2015,full_text,0,0,0,0,0,0,0
2021.emnlp-main.464,2021,full_text,0,0,0,0,0,0,0
2025.emnlp-main.520,2025,full_text,0,0,0,0,0,0,0
2025.acl-long.916,2025,full_text,1,0,1,0,0,0,0
2022.semeval-1.30,2022,full_text,1,0,0,0,0,0,0
2025.emnlp-main.50,2025,full_text,1,0,0,0,0,0,0
L16-1594,2016,full_text,0,0,0,0,0,0,0
2021.acl-demo.40,2021,full_text,0,0,1,0,0,0,0
W14-3340,2014,full_text,0,0,1,0,0,0,1
2025.emnlp-main.837,2025,full_text,0,0,0,0,0,0,0
S07-1090,2007,full_text,0,0,1,0,0,0,0
N09-2027,2009,full_text,1,0,0,0,0,0,0
I17-2069,2017,full_text,0,0,0,0,0,0,0
S19-1010,2019,full_text,0,0,0,0,0,0,1
P15-3006,2015,full_text,0,0,0,0,0,0,0
2020.tacl-1.25,2020,full_text,1,1,1,0,0,0,0
2025.acl-long.909,2025,full_text,0,1,0,0,0,0,0
P17-1014,2017,full_text,0,0,0,0,0,0,0
C08-1085,2008,full_text,0,0,0,0,0,0,0
P17-1104,2017,full_text,0,0,0,0,0,0,0
2024.acl-long.88,2024,full_text,0,0,0,0,0,0,0
R11-1042,2011,full_text,0,0,1,0,0,0,0
2022.sigtyp-1.4,2022,full_text,0,1,0,0,0,0,0
C18-2017,2018,full_text,0,0,1,0,0,0,0
2024.eacl-long.75,2024,full_text,1,0,0,0,0,0,0
N07-2013,2007,full_text,1,0,0,0,0,0,0
2025.emnlp-main.728,2025,full_text,1,0,0,0,0,0,0
2020.trac-1.7,2020,full_text,0,0,0,0,0,0,0
2022.ltedi-1.3,2022,full_text,0,0,0,0,0,0,0
P16-1084,2016,full_text,0,0,1,0,0,0,0
W13-2908,2013,full_text,0,0,1,0,0,0,0
P11-1154,2011,full_text,0,0,0,0,0,0,0
D19-1459,2019,full_text,1,1,0,0,0,0,0
W09-1105,2009,full_text,0,0,0,0,0,0,0
C16-1195,2016,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1573,2025,full_text,1,1,0,0,0,0,0
2022.emnlp-main.531,2022,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1092,2025,full_text,0,0,0,0,0,0,0
2023.acl-long.171,2023,full_text,0,0,0,0,0,0,0
2021.codi-main.9,2021,full_text,0,0,0,0,0,0,0
2025.emnlp-main.17,2025,full_text,0,1,0,0,0,0,0
W10-1822,2010,full_text,0,0,1,0,0,0,0
D19-1036,2019,full_text,0,0,0,0,0,0,0
2024.emnlp-main.1174,2024,full_text,0,0,0,0,0,0,0
P14-2115,2014,full_text,0,0,0,0,0,0,0
2020.wildre-1.2,2020,full_text,0,0,1,0,0,0,0
K17-1025,2017,full_text,0,0,0,0,0,0,0
2022.findings-acl.18,2022,full_text,0,0,0,0,0,0,0
D15-1040,2015,full_text,0,0,0,0,0,0,0
2025.acl-long.1178,2025,full_text,0,0,0,0,0,0,0
D15-1198,2015,full_text,0,0,0,0,0,0,0
2021.naacl-main.62,2021,full_text,0,0,0,0,0,0,0
2022.acl-long.344,2022,full_text,0,0,0,0,0,0,0
2020.coling-main.253,2020,full_text,0,0,0,0,0,0,0
W16-1707,2016,full_text,0,0,0,0,0,0,0
2024.emnlp-main.786,2024,full_text,1,1,0,0,0,0,0
2024.acl-long.857,2024,full_text,0,0,0,0,0,0,0
2025.acl-long.130,2025,full_text,0,0,0,0,0,0,0
C04-1146,2004,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1563,2025,full_text,0,1,1,0,0,0,0
S15-1036,2015,full_text,0,0,1,0,0,0,0
2020.emnlp-main.421,2020,full_text,1,0,0,0,0,0,0
2021.emnlp-main.27,2021,full_text,1,0,0,0,0,0,0
X96-1046,1996,full_text,0,0,0,0,0,0,1
2020.figlang-1.19,2020,full_text,0,0,1,0,0,0,0
2020.lrec-1.56,2020,full_text,0,0,0,0,0,0,0
D13-1197,2013,full_text,0,0,0,0,0,0,0
2023.emnlp-main.840,2023,full_text,0,0,0,0,0,0,0
W04-2203,2004,full_text,0,0,0,0,0,0,0
2020.emnlp-demos.28,2020,full_text,0,0,0,0,0,0,0
2023.emnlp-main.775,2023,full_text,0,0,0,0,0,0,0
2024.acl-long.353,2024,full_text,0,1,0,0,0,0,0
2024.emnlp-main.480,2024,full_text,0,0,0,0,0,0,0
K19-1033,2019,full_text,0,0,0,0,0,0,0
D18-1508,2018,full_text,0,0,0,0,0,0,0
P19-1394,2019,full_text,1,0,0,0,0,0,0
D15-1049,2015,full_text,0,0,0,0,0,0,0
2025.emnlp-main.1722,2025,full_text,0,0,0,0,0,0,0
U11-1014,2011,full_text,0,0,0,0,0,0,0
W15-4410,2015,full_text,0,0,0,0,0,0,0
W10-1607,2010,full_text,0,0,0,0,0,0,0
2020.lrec-1.837,2020,full_text,0,0,1,0,0,0,0
D18-1130,2018,full_text,0,0,0,0,0,0,0
R15-1049,2015,full_text,0,0,0,0,0,0,0
W19-2006,2019,full_text,0,0,0,0,0,0,0
P05-1019,2005,full_text,0,0,0,0,0,0,0
E12-1036,2012,full_text,0,0,0,0,0,0,1
W19-4403,2019,full_text,0,0,0,0,0,0,0
P19-1343,2019,full_text,0,0,0,0,0,0,0
P17-1112,2017,full_text,0,0,0,0,0,0,0
2022.cmcl-1.10,2022,full_text,0,0,0,0,0,0,0
N16-3019,2016,full_text,0,0,0,0,0,0,0
2025.acl-long.177,2025,full_text,0,0,0,0,0,0,0
